ID;COUNTRY;YIAR;CAREWORKERS
1667;Country B;1993;6.764
1668;Country A;1993;10.526
1669;Country B;1993;6.123
1670;Country A;1993;10.295
1671;Country B;1993;6.551
1672;Country A;1993;9.123
1673;Country B;1993;5.31
1674;Country A;1993;11.04
1675;Country B;1993;4.806
1676;Country A;1993;10.325
1677;Country B;1993;5.769
1678;Country A;1993;10.139
1679;Country B;-1;6.136
1680;Country A;1993;10.488
1681;Country B;1993;5.87
1682;Country A;1993;7.816
1683;Country B;1993;5.451
1684;Country A;1993;11.498
1685;Country B;1993;4.088
1686;Country A;1993;-9999999
1687;Country B;1993;4.244
1688;Country A;1993;9.108
1689;Country B;1993;6.125
1690;Country A;1993;12.124
1691;Country B;1993;3.342
1692;Country A;1993;9.031
1693;Country B;1993;5.595
1694;Country A;1993;10.747
1695;Country B;1993;5.386
1696;Country A;1993;10.718
1697;Country B;1993;6.466
1698;Country A;1993;11.037
1699;Country B;1993;5.711
1700;Country A;1993;12.846
1701;Country B;1993;7.206
1702;Country A;1993;10.455
1703;Country B;1993;6.53
1704;Country A;1993;11.056
1705;Country B;1993;5.308
1706;Country A;1993;10.724
1707;Country B;1993;4.885
1708;Country A;1993;9.747
1709;Country B;1993;5.714
1710;Country A;-1;8.688
1711;Country B;-1;5.98
1712;Country A;1993;10.69
1713;Country B;1993;4.835
1714;Country A;1993;12.539
1715;Country B;1993;4.636
1716;Country A;1993;10.714
1717;Country B;1993;4.678
1718;Country A;-1;6.54
1719;Country B;1993;6.555
1720;Country A;-1;8.661
1721;Country B;1993;5.078
1722;Country A;1993;11.191
1723;Country B;1993;5.044
1724;Country A;1993;8.734
1725;Country B;1993;4.284
1726;Country A;-1;-9999999
1727;Country B;1993;5.247
1728;Country A;1993;10.416
1729;Country B;1993;5.086
1730;Country A;1993;9.31
1731;Country B;1993;6.876
1732;Country A;1993;5.954
1733;Country B;-1;5.956
1734;Country A;1993;8.531
1735;Country B;1993;5.131
1736;Country A;1993;13.07
1737;Country B;1993;5.366
1738;Country A;1993;11.185
1739;Country B;1993;3.815
1740;Country A;1993;8.559
1741;Country B;1993;4.396
1742;Country A;1993;9.106
1743;Country B;1993;4.213
1744;Country A;1993;9.064
1745;Country B;1993;4.492
1746;Country A;1993;11.102
1747;Country B;1993;6.411
1748;Country A;1993;10.194
1749;Country B;1993;5.525
1750;Country A;1993;12.941
1751;Country B;1993;4.047
1752;Country A;1993;12.364
1753;Country B;-1;3.879
1754;Country A;1993;6.419
1755;Country B;1993;5.173
1756;Country A;1993;9.774
1757;Country B;1993;4.826
1758;Country A;1993;12.533
1759;Country B;1993;4.495
1760;Country A;1993;11.6
1761;Country B;1993;4.503
1762;Country A;1993;10.31
1763;Country B;1993;7.342
1764;Country A;1993;11.965
1765;Country B;1993;4.771
1766;Country A;1993;12.326
1767;Country B;1993;5.168
1768;Country A;1993;10.249
1769;Country B;1993;5.122
1770;Country A;1993;-9999999
1771;Country B;1993;-9999999
1772;Country A;1993;9.624
1773;Country B;1993;5.504
1774;Country A;1993;6.24
1775;Country B;1993;5.516
1776;Country A;1993;12.78
1777;Country B;1993;3.096
1778;Country A;1993;11.881
1779;Country B;1993;3.989
1780;Country A;1993;8.695
1781;Country B;1993;3.315
1782;Country A;1993;12.858
1783;Country B;1993;4.942
1784;Country A;1993;9.815
1785;Country B;1993;4.11
1786;Country A;1993;7.224
1787;Country B;1993;5.32
1788;Country A;1993;11.532
1789;Country B;1993;5.604
1790;Country A;1993;10.472
1791;Country B;1993;5.142
1792;Country A;1993;10.378
1793;Country B;1993;7.401
1794;Country A;1993;9.815
1795;Country B;1993;5.61
1796;Country A;1993;8.745
1797;Country B;1993;4.673
1798;Country A;1993;9.584
1799;Country B;1993;6.071
1800;Country A;-1;9.015
1801;Country B;1993;5.674
1802;Country A;1993;8.674
1803;Country B;1993;-9999999
1804;Country A;1993;7.68
1805;Country B;1993;5.346
1806;Country A;1993;11.175
1807;Country B;1993;4.009
1808;Country A;1993;9.259
1809;Country B;1993;4.859
1810;Country A;1993;12.123
1811;Country B;1993;5.773
1812;Country A;1993;10.573
1813;Country B;1993;4.602
1814;Country A;-1;8.118
1815;Country B;1993;-9999999
1816;Country A;1993;8.52
1817;Country B;1993;4.317
1818;Country A;1993;12.1
1819;Country B;1993;3.886
1820;Country A;1993;8.272
1821;Country B;1993;4.493
1822;Country A;1993;11.134
1823;Country B;1993;7.341
1824;Country A;1993;11.234
1825;Country B;1993;5.573
1826;Country A;1993;11.125
1827;Country B;1993;3.673
1828;Country A;1993;11.151
1829;Country B;1993;5.529
1830;Country A;1993;11.694
1831;Country B;1993;5.049
1832;Country A;1993;9.46
1833;Country B;1993;7.283
1834;Country A;-1;10.086
1835;Country B;1993;5.009
1836;Country A;1993;7.457
1837;Country B;1993;5.663
1838;Country A;1993;10.85
1839;Country B;1993;4.688
1840;Country A;-1;9.997
1841;Country B;1993;3.488
1842;Country A;1993;15.474
1843;Country B;-1;5.96
1844;Country A;1993;10.363
1845;Country B;1993;5.945
1846;Country A;1993;13.489
1847;Country B;1993;3.755
1848;Country A;1993;11.882
1849;Country B;1993;3.394
1850;Country A;1993;11.456
1851;Country B;1993;4.866
1852;Country A;1993;11.614
1853;Country B;1993;5.451
1854;Country A;1993;7.461
1855;Country B;1993;6.008
1856;Country A;1993;10.041
1857;Country B;1993;3.991
1858;Country A;1993;7.501
1859;Country B;1993;3.986
1860;Country A;1993;11.247
1861;Country B;1993;3.469
1862;Country A;1993;8.903
1863;Country B;1993;5.967
1864;Country A;1993;9.999
1865;Country B;1993;5.822
1866;Country A;1993;16.813
1867;Country B;1993;4.667
1868;Country A;1993;8.655
1869;Country B;1993;3.507
1870;Country A;1993;7.162
1871;Country B;1993;5.816
1872;Country A;1993;10.085
1873;Country B;1993;6.067
1874;Country A;1993;12.46
1875;Country B;1993;3.474
1876;Country A;1993;11.08
1877;Country B;1993;4.513
1878;Country A;1993;10.457
1879;Country B;1993;5.045
1880;Country A;1993;7.796
1881;Country B;1993;5.948
1882;Country A;1993;10.7
1883;Country B;1993;4.222
1884;Country A;1993;11.155
1885;Country B;1993;5.997
1886;Country A;1993;9.562
1887;Country B;1993;2.371
1888;Country A;1993;9.099
1889;Country B;1993;5.024
1890;Country A;1993;5.782
1891;Country B;1993;4.315
1892;Country A;1993;10.7
1893;Country B;1993;5.399
1894;Country A;1993;10.745
1895;Country B;1993;3.086
1896;Country A;1993;7.321
1897;Country B;1993;5.687
1898;Country A;1993;14.726
1899;Country B;1993;3.115
1900;Country A;1993;7.297
1901;Country B;1993;7.08
1902;Country A;1993;7.859
1903;Country B;1993;4.932
1904;Country A;1993;8.49
1905;Country B;1993;3.804
1906;Country A;1993;7.646
1907;Country B;1993;3.951
1908;Country A;1993;11.884
1909;Country B;1993;5.021
1910;Country A;1993;9.275
1911;Country B;1993;4.697
1912;Country A;1993;10.75
1913;Country B;1993;5.027
1914;Country A;1993;8.651
1915;Country B;1993;3.753
1916;Country A;1993;9.628
1917;Country B;1993;4.599
1918;Country A;1993;13.694
1919;Country B;1993;3.54
1920;Country A;1993;7.197
1921;Country B;1993;5.081
1922;Country A;1993;7.799
1923;Country B;1993;7.799
1924;Country A;1993;10
1925;Country B;1993;4.291
1926;Country A;1993;11.324
1927;Country B;1993;5.503
1928;Country A;1993;13.046
1929;Country B;1993;5.087
1930;Country A;1993;11.88
1931;Country B;1993;4.6
1932;Country A;1993;11.026
1933;Country B;1993;4.753
1934;Country A;1993;8.323
1935;Country B;1993;4.241
1936;Country A;1993;12.085
1937;Country B;1993;5.498
1938;Country A;1993;9.134
1939;Country B;1993;4.503
1940;Country A;1993;12.064
1941;Country B;1993;2.958
1942;Country A;1993;11.192
1943;Country B;1993;5.773
1944;Country A;1993;11.059
1945;Country B;1993;6.182
1946;Country A;1993;11.365
1947;Country B;1993;6.742
1948;Country A;1993;8.577
1949;Country B;1993;4.953
1950;Country A;1993;12.793
1951;Country B;1993;5.66
1952;Country A;1993;9.179
1953;Country B;1993;4.147
1954;Country A;1993;9.069
1955;Country B;1993;5.615
1956;Country A;1993;12.878
1957;Country B;1993;4.219
1958;Country A;1993;8.176
1959;Country B;1993;3.98
1960;Country A;1993;9.524
1961;Country B;1993;6.299
1962;Country A;1993;9.811
1963;Country B;1993;5.193
1964;Country A;1993;8.122
1965;Country B;1993;6.785
1966;Country A;1993;7.657
1967;Country B;1993;4.771
1968;Country A;1993;10.009
1969;Country B;1993;5.954
1970;Country A;1993;12.477
1971;Country B;1993;4.137
1972;Country A;1993;7.139
1973;Country B;1993;4.105
1974;Country A;1993;5.315
1975;Country B;1993;2.494
1976;Country A;1993;9.597
1977;Country B;1993;4.706
1978;Country A;1993;8.863
1979;Country B;1993;3.554
1980;Country A;1993;9.539
1981;Country B;1993;5.532
1982;Country A;1993;7.504
1983;Country B;1993;4.352
1984;Country A;1993;10.193
1985;Country B;-1;5.983
1986;Country A;1993;9.773
1987;Country B;1993;4.518
1988;Country A;1993;6.492
1989;Country B;1993;5.738
1990;Country A;1993;9.371
1991;Country B;1993;6.332
1992;Country A;1993;13.235
1993;Country B;1993;5.18
1994;Country A;1993;9.459
1995;Country B;1993;5.667
1996;Country A;1993;10.321
1997;Country B;1993;6.143
1;Country B;1994;4.282
2;Country A;1994;10.93
3;Country B;1994;2.592
4;Country A;1994;13.44
5;Country B;1994;6.162
6;Country A;1994;18.116
7;Country B;1994;6.414
8;Country A;1994;12.632
9;Country B;1994;5.224
10;Country A;1994;11.034
11;Country B;1994;4.566
12;Country A;1994;7.044
13;Country B;1994;4.082
14;Country A;1994;12.819
15;Country B;1994;6.473
16;Country A;1994;5.555
17;Country B;1994;6.988
18;Country A;1994;9.084
19;Country B;1994;4.295
20;Country A;1994;8.614
21;Country B;1994;5.393
22;Country A;1994;13.631
23;Country B;1994;-9999999
24;Country A;1994;14.939
25;Country B;-1;4.873
26;Country A;1994;12.045
27;Country B;1994;5.282
28;Country A;1994;12.365
29;Country B;1994;5.462
30;Country A;-1;12.477
31;Country B;1994;-9999999
32;Country A;1994;11.946
33;Country B;1994;8.308
34;Country A;1994;11.705
35;Country B;1994;5.581
36;Country A;1994;14.215
37;Country B;1994;6.19
38;Country A;1994;12.732
39;Country B;1994;6.345
40;Country A;1994;13.445
41;Country B;1994;5.756
42;Country A;1994;13.569
43;Country B;1994;5.476
44;Country A;1994;8.236
45;Country B;1994;5.22
46;Country A;1994;11.093
47;Country B;1994;4.851
48;Country A;1994;15.009
49;Country B;1994;7.146
50;Country A;1994;11.925
51;Country B;1994;6.896
52;Country A;1994;10.235
53;Country B;1994;6.67
54;Country A;1994;12.616
55;Country B;1994;7.923
56;Country A;1994;11.185
57;Country B;1994;6.561
58;Country A;1994;12.4
59;Country B;1994;5.592
60;Country A;1994;11.032
61;Country B;1994;6.036
62;Country A;1994;12.467
63;Country B;1994;5.987
64;Country A;1994;7.244
65;Country B;1994;5.319
66;Country A;1994;10.349
67;Country B;1994;6.403
68;Country A;1994;11.483
69;Country B;1994;6.088
70;Country A;1994;10.491
71;Country B;1994;6.063
72;Country A;1994;12.288
73;Country B;1994;5.146
74;Country A;1994;16.264
75;Country B;1994;5.434
76;Country A;-1;11.495
77;Country B;1994;5.094
78;Country A;1994;11.958
79;Country B;1994;8.985
80;Country A;1994;7.581
81;Country B;1994;4.824
82;Country A;1994;11.36
83;Country B;1994;5.8
84;Country A;1994;12.339
85;Country B;1994;5.912
86;Country A;1994;14.608
87;Country B;1994;6.988
88;Country A;1994;12.67
89;Country B;1994;5.556
90;Country A;1994;12.724
91;Country B;1994;4.808
92;Country A;1994;13.338
93;Country B;1994;5.999
94;Country A;1994;11.613
95;Country B;1994;6.427
96;Country A;1994;12.123
97;Country B;1994;5.333
98;Country A;1994;11.906
99;Country B;1994;6.744
100;Country A;1994;10.26
101;Country B;1994;4.51
102;Country A;1994;12.259
103;Country B;1994;4.164
104;Country A;1994;11.313
105;Country B;1994;4.888
106;Country A;1994;9.66
107;Country B;1994;7.69
108;Country A;1994;7.985
109;Country B;1994;5.019
110;Country A;1994;9.417
111;Country B;1994;6.35
112;Country A;1994;8.151
113;Country B;1994;6.305
114;Country A;1994;15.332
115;Country B;1994;3.851
116;Country A;1994;12.781
117;Country B;1994;5.029
118;Country A;1994;10.877
119;Country B;1994;7.18
120;Country A;1994;11.665
121;Country B;1994;7.507
122;Country A;1994;12.193
123;Country B;1994;3.883
124;Country A;1994;15.254
125;Country B;1994;7.036
126;Country A;1994;13.336
127;Country B;1994;8.078
128;Country A;1994;14.664
129;Country B;1994;5.229
130;Country A;1994;15.634
131;Country B;1994;8.415
132;Country A;1994;14.179
133;Country B;1994;7.442
134;Country A;1994;12.453
135;Country B;1994;6.531
136;Country A;1994;9.878
137;Country B;1994;7.014
138;Country A;1994;8.361
139;Country B;1994;5.226
140;Country A;1994;7.808
141;Country B;1994;8.603
142;Country A;1994;7.786
143;Country B;1994;6.377
144;Country A;1994;16.603
145;Country B;1994;4.948
146;Country A;1994;12.417
147;Country B;1994;-9999999
148;Country A;1994;10.491
149;Country B;1994;7.087
150;Country A;1994;17.087
151;Country B;1994;6.987
152;Country A;1994;11.452
153;Country B;1994;5.774
154;Country A;1994;7.837
155;Country B;1994;5.722
156;Country A;1994;15.31
157;Country B;1994;5.294
158;Country A;1994;14.456
159;Country B;1994;5.156
160;Country A;1994;6.195
161;Country B;1994;6.365
162;Country A;1994;9.8
163;Country B;1994;6.97
164;Country A;1994;15.083
165;Country B;1994;6.907
166;Country A;1994;9.706
167;Country B;1994;5.039
168;Country A;1994;10.239
169;Country B;1994;7.239
170;Country A;1994;14.649
171;Country B;1994;3.47
172;Country A;1994;11.27
173;Country B;1994;5.916
174;Country A;1994;13.385
175;Country B;1994;7.547
176;Country A;1994;11.135
177;Country B;1994;4.191
178;Country A;1994;6.916
179;Country B;1994;5.32
180;Country A;1994;16.655
181;Country B;-1;5.151
182;Country A;1994;16.77
183;Country B;-1;6.64
184;Country A;1994;12.752
185;Country B;1994;4.358
186;Country A;1994;10.133
187;Country B;1994;4.387
188;Country A;1994;12.102
189;Country B;1994;7.434
190;Country A;1994;10.915
191;Country B;1994;8.463
192;Country A;1994;12.166
193;Country B;1994;4.822
194;Country A;-1;12.505
195;Country B;1994;6.975
196;Country A;1994;14.646
197;Country B;1994;6.768
198;Country A;1994;10.083
199;Country B;1994;5.453
200;Country A;1994;9.692
201;Country B;1994;5.529
202;Country A;1994;12.706
203;Country B;1994;4.546
204;Country A;1994;13.259
205;Country B;1994;7.056
206;Country A;1994;14.825
207;Country B;1994;4.558
208;Country A;1994;10.916
209;Country B;1994;6.326
210;Country A;1994;11.926
211;Country B;1994;5.129
212;Country A;1994;13.028
213;Country B;1994;7.153
214;Country A;1994;11.677
215;Country B;1994;5.252
216;Country A;1994;12.998
217;Country B;1994;5.339
218;Country A;1994;9.96
219;Country B;1994;7.351
220;Country A;1994;12.833
221;Country B;1994;5.267
222;Country A;-1;14.058
223;Country B;1994;5.919
224;Country A;-1;11.902
225;Country B;1994;5.332
226;Country A;1994;7.756
227;Country B;1994;5.077
228;Country A;1994;9.598
229;Country B;-1;5.961
230;Country A;1994;15.669
231;Country B;1994;5.755
232;Country A;1994;10.968
233;Country B;1994;5.587
234;Country A;1994;8.778
235;Country B;1994;4.95
236;Country A;1994;11.767
237;Country B;1994;6.814
238;Country A;1994;12.916
239;Country B;1994;7.766
240;Country A;1994;13.549
241;Country B;1994;6.774
242;Country A;1994;12.142
243;Country B;1994;5.248
244;Country A;1994;13.203
245;Country B;1994;5.712
246;Country A;1994;10.404
247;Country B;1994;6.144
248;Country A;1994;11.031
249;Country B;1994;6.726
250;Country A;1994;10.851
251;Country B;1994;5.781
252;Country A;1994;15.32
253;Country B;1994;4.585
254;Country A;1994;14.483
255;Country B;1994;6.916
256;Country A;1994;9.736
257;Country B;1994;6.106
258;Country A;1994;16.296
259;Country B;1994;6.174
260;Country A;1994;12.438
261;Country B;1994;5.825
262;Country A;1994;13.155
263;Country B;1994;5.302
264;Country A;1994;11.562
265;Country B;-1;5.63
266;Country A;1994;11.312
267;Country B;1994;7.382
268;Country A;1994;12.568
269;Country B;1994;5.423
270;Country A;1994;15.213
271;Country B;1994;6.056
272;Country A;1994;12.464
273;Country B;1994;7.169
274;Country A;1994;7.316
275;Country B;1994;7.374
276;Country A;1994;13.384
277;Country B;1994;3.974
278;Country A;1994;11.363
279;Country B;1994;7.586
280;Country A;1994;8.887
281;Country B;1994;6.084
282;Country A;1994;15.034
283;Country B;1994;5.107
284;Country A;1994;14.337
285;Country B;1994;6.503
286;Country A;1994;9.638
287;Country B;-1;4.79
288;Country A;1994;11.059
289;Country B;-1;5.304
290;Country A;1994;11.26
291;Country B;1994;4.462
292;Country A;1994;10.916
293;Country B;1994;6.519
294;Country A;1994;13.444
295;Country B;1994;6.143
296;Country A;1994;9.261
297;Country B;1994;7.358
298;Country A;1994;9.212
299;Country B;1994;7.136
300;Country A;1994;11.597
301;Country B;1994;7.537
302;Country A;1994;9.431
303;Country B;1994;7.223
304;Country A;-1;13.113
305;Country B;1994;6.708
306;Country A;1994;11.253
307;Country B;1994;7.017
308;Country A;1994;10.418
309;Country B;1994;7.009
310;Country A;1994;15.512
311;Country B;1994;6.497
312;Country A;1994;6.907
313;Country B;1994;6.73
314;Country A;1994;12.338
315;Country B;1994;5.284
316;Country A;1994;9.904
317;Country B;1994;6.967
318;Country A;1994;17.082
319;Country B;1994;6.344
320;Country A;1994;11.089
321;Country B;1994;7.035
322;Country A;1994;13.088
323;Country B;1994;4.597
324;Country A;-1;17.446
325;Country B;1994;5.973
326;Country A;1994;12.956
327;Country B;1994;7.831
328;Country A;1994;9.035
329;Country B;1994;6.12
330;Country A;1994;15.418
331;Country B;1994;5.512
332;Country A;1994;15.147
333;Country B;1994;4.234
334;Country A;1994;12.195
335;Country B;1994;6.017
336;Country A;1994;13.157
337;Country B;1994;6.603
338;Country A;-1;9.693
339;Country B;1994;6.249
340;Country A;1994;9.444
341;Country B;1994;5.608
342;Country A;1994;12.414
343;Country B;1994;6.364
344;Country A;1994;8.878
345;Country B;-1;6.299
346;Country A;1994;11.757
347;Country B;1994;4.501
348;Country A;1994;9.403
349;Country B;1994;7.43
350;Country A;1994;10.807
351;Country B;1994;7.681
352;Country A;1994;12.198
353;Country B;1994;6.135
354;Country A;1994;11.569
355;Country B;1994;6.149
356;Country A;1994;13.188
357;Country B;1994;6.156
358;Country A;1994;13.409
359;Country B;1994;6.398
360;Country A;1994;13.791
361;Country B;1994;2.916
362;Country A;1994;14.57
363;Country B;1994;5.622
364;Country A;1994;12.963
365;Country B;1994;6.109
366;Country A;1994;9.746
367;Country B;1994;5.125
368;Country A;1994;8.544
369;Country B;1994;5.286
370;Country A;1994;11.948
371;Country B;1994;7.458
372;Country A;1994;12.135
373;Country B;1994;8.799
374;Country A;1994;9.472
375;Country B;1994;6.379
376;Country A;1994;12.763
377;Country B;1994;8.346
378;Country A;1994;13.721
379;Country B;1994;6.31
380;Country A;1994;12.211
381;Country B;1994;5.433
382;Country A;1994;11.144
383;Country B;1994;8.558
384;Country A;1994;10.675
385;Country B;1994;6.152
386;Country A;1994;12.31
387;Country B;1994;5.711
388;Country A;1994;13.098
389;Country B;1994;6.341
390;Country A;1994;10.337
391;Country B;1994;6.194
392;Country A;1994;11.906
393;Country B;1994;5.177
394;Country A;1994;10.974
395;Country B;1994;5.719
396;Country A;1994;15.239
397;Country B;1994;5.183
398;Country A;1994;13.236
399;Country B;1994;5.536
400;Country A;1994;13.109
